rowid,kepid,tce_planet_num,tce_period,tce_time0bk,tce_duration,av_training_set,campaign
9735,214503982,1,0.245231422,2468.616182,0.41849951, J,7
9736,214505902,1,13.70543975,2479.024692,1.615459224, J,7
9737,214511195,1,27.42704487,2494.433346,1.857495499, J,7
9738,214512594,1,1.876828687,2470.186407,4.191212861, E,7
9739,214514995,1,0.51085908,2468.573446,0.25, J,7
9740,214517170,1,0.245154873,2468.635677,0.141209207, J,7
9741,214522613,1,10.98977274,2473.343369,1.4304307, C,7
9742,214525916,1,0.102184735,2468.489129,0.058858407, J,7
9743,214526418,1,0.102184735,2468.489129,0.058858407, J,7
9744,214530567,1,1.963548489,2468.557788,0.61847731, J,7
9745,214537072,1,1.002399308,2468.931442,4.056349026, J,7
9746,214539533,1,0.173408258,2468.538897,0.378335908, E,7
9747,214539781,1,0.437327307,2468.492391,0.57238105, C,7
9748,214547467,1,1.839996076,2469.494152,11.44358057, J,7
9749,214547683,1,0.245116606,2468.645439,0.141187165, J,7
9750,214553454,1,20.2304929,2473.15119,1.762026582, J,7
9751,214554515,1,0.490054217,2468.686984,0.276198872, J,7
9752,214554541,1,35.73963588,2485.873495,0.814369467, J,7
9753,214554582,1,0.255380571,2468.5959,0.147099209, J,7
9754,214556506,1,0.245269656,2468.603445,0.663922745, J,7
9755,214558882,1,39.74240362,2480.391852,1.02873708, J,7
9756,214560630,1,0.245116603,2468.642949,0.282024834, J,7
9757,214561569,1,0.112707731,2468.545805,0.25, J,7
9758,214572074,1,21.54196715,2480.927809,17.41901757, J,7
9759,214575852,1,1.959870096,2469.165762,1.714534561, J,7
9760,214576668,1,0.395863062,2468.778946,1.5367484, E,7
9761,214582372,1,12.02545699,2473.749846,0.47788558, J,7
9762,214582654,1,0.2452314,2468.613671,0.282781681, J,7
9763,214582731,1,0.245231423,2468.616,0.419184526, J,7
9764,214585330,1,0.245116606,2468.645464,0.141187165, J,7
9765,214587047,1,0.156126617,2468.506254,0.628176717, J,7
9766,214594589,1,0.490054216,2468.68693,0.277644993, J,7
9767,214596348,1,24.40091892,2470.947594,13.10280411, J,7
9768,214598175,1,0.245116606,2468.645449,0.141187165, J,7
9769,214600459,1,1.80686836,2469.07243,3.292527129, E,7
9770,214600731,1,5.878094591,2473.096851,1.304808809, J,7
9771,214606859,1,0.245116606,2468.645428,0.141187165, J,7
9772,214607980,1,0.48985975,2468.711108,0.438740202, J,7
9773,214608706,1,7.349074948,2468.495872,1.823572217, E,7
9774,214610369,1,30.081432,2496.819788,9.565020896, J,7
9775,214611325,1,0.255380571,2468.595951,0.147099209, J,7
9776,214611894,1,21.56834129,2471.286639,4.1465928, E,7
9777,214613289,1,0.883700182,2468.671029,3.675776627, J,7
9778,214618272,1,21.82103998,2490.21333,1.23512185, J,7
9779,214621244,1,35.24481417,2482.919002,1.486418758, J,7
9780,214621344,1,0.255380571,2468.59594,0.147099209, J,7
9781,214623239,1,0.255380571,2468.595898,0.147099209, J,7
9782,214629283,1,1.236399152,2468.9336,2.177387, E,7
9783,214630744,1,0.245116636,2468.645404,0.141187182, J,7
9784,214632998,1,34.18706689,2494.785586,13.36902541, J,7
9785,214640468,1,0.245154873,2468.63563,0.141209207, J,7
9786,214645813,1,23.51623608,2477.025889,1.184126274, J,7
9787,214647724,1,31.12564136,2473.104062,2.293134538, J,7
9788,214648242,1,1.562626218,2468.955058,8.090063897, E,7
9789,214648510,1,0.245116606,2468.645446,0.141187165, J,7
9790,214649649,1,0.245116606,2468.64549,0.141187165, J,7
9791,214652328,1,0.245116606,2468.64546,0.141187165, J,7
9792,214652580,1,8.91358641,2469.86889,4.259416434, E,7
9793,214653735,1,0.490054403,2468.686945,0.273725581, J,7
9794,214655915,1,0.245116606,2468.665102,0.141187165, J,7
9795,214656637,1,7.366080522,2468.568959,0.762203075, J,7
9796,214663311,1,17.63270775,2484.850444,1.565293386, J,7
9797,214663346,1,0.245269731,2468.611195,0.141275365, J,7
9798,214667127,1,17.65558367,2484.820574,0.25, J,7
9799,214667698,1,14.36359678,2480.367792,3.662663188, J,7
9800,214668143,1,1.959255503,2469.177772,0.586193747, J,7
9801,214668554,1,33.30606169,2486.786952,1.177732361, J,7
9802,214669044,1,11.79366382,2475.487186,8.573720498, E,7
9803,214669423,1,0.245154873,2468.635644,0.141209207, J,7
9804,214669471,1,33.27643901,2488.55306,1.895901956, J,7
9805,214672233,1,0.245116606,2468.645484,0.141187165, J,7
9806,214675496,1,11.79017199,2475.501355,9.995772011, E,7
9807,214676535,1,11.7889612,2475.50506,8.77508686, E,7
9808,214677688,1,32.80075847,2494.703557,2.109486091, J,7
9809,214679863,1,1.959870639,2469.163716,1.661584408, J,7
9810,214682400,1,0.245231435,2468.6169,0.141253306, J,7
9811,214683154,1,3.922775907,2471.116659,0.265443193, J,7
9812,214684869,1,1.961096127,2469.123503,0.830331075, J,7
9813,214685721,1,1.620109216,2469.091629,2.851994558, E,7
9814,214685734,1,30.91165128,2486.771218,1.29989281, J,7
9815,214687432,1,32.93145585,2486.715991,1.454355977, J,7
9816,214687519,1,3.922776541,2471.117402,0.299564334, J,7
9817,214687620,1,0.245116606,2468.665105,0.141187165, J,7
9818,214688200,1,0.113171555,2468.530302,0.065186816, J,7
9819,214690910,1,0.245231449,2468.615902,0.425998708, J,7
9820,214690931,1,32.80072611,2494.709443,1.396769101, J,7
9821,214692117,1,38.80943233,2473.048836,4.315539653, J,7
9822,214692159,1,0.245116606,2468.64546,0.141187165, J,7
9823,214694900,1,0.245116636,2468.645401,0.141187182, J,7
9824,214700058,1,0.245119756,2468.638728,0.25, J,7
9825,214702893,1,1.418025635,2469.497013,6.783003042, E,7
9826,214703698,1,1.055085122,2468.988151,3.657119, E,7
9827,214703940,1,0.245116606,2468.645472,0.141187165, J,7
9828,214707855,1,0.489958024,2468.69658,0.274165939, J,7
9829,214708565,1,0.245231465,2468.616858,0.141253324, J,7
9830,214714213,1,0.245154873,2468.635699,0.141209207, J,7
9831,214715317,1,0.255380571,2468.595917,0.147099209, J,7
9832,214717261,1,0.245269687,2468.608595,0.279339849, J,7
9833,214717431,1,14.25961873,2473.641497,11.75317183, J,7
9834,214718078,1,0.510859645,2468.572918,0.33583169, J,7
9835,214721342,1,17.63273858,2484.850635,1.639002125, J,7
9836,214721621,1,0.245116606,2468.645451,0.141187165, J,7
9837,214722089,1,0.245231438,2468.613729,0.279567563, J,7
9838,214722449,1,0.491405956,2468.520457,0.291239727, J,7
9839,214723998,1,0.245116631,2468.667559,0.273868587, J,7
9840,214724486,1,0.245231554,2468.616851,0.141253375, J,7
9841,214724830,1,0.245116726,2468.645392,0.141187234, J,7
9842,214729069,1,0.245117501,2468.637178,0.25, J,7
9843,214729274,1,25.3796712,2487.389078,3.101968008, E,7
9844,214731764,1,19.25698218,2476.290368,14.46781368, J,7
9845,214733478,1,0.255380571,2468.595929,0.147099209, J,7
9846,214735580,1,0.245116606,2468.645437,0.141187165, J,7
9847,214739296,1,0.122516751,2468.504454,0.070569649, J,7
9848,214741009,1,7.267442843,2468.595361,2.6632194, C,7
9849,214741841,1,0.245116636,2468.645396,0.141187182, J,7
9850,214743133,1,0.245155046,2468.628975,0.558602318, J,7
9851,214744941,1,0.245116606,2468.645439,0.141187165, J,7
9852,214749169,1,31.10753372,2496.405155,1.568797866, J,7
9853,214749786,1,17.64407725,2484.854817,0.25, J,7
9854,214749874,1,13.74646564,2478.876556,1.60452543, J,7
9855,214750071,1,24.07842584,2487.913516,5.448574508, J,7
9856,214751544,1,0.245116606,2468.665066,0.141187165, J,7
9857,214753294,1,0.863435402,2468.904942,3.905416895, E,7
9858,214753397,1,0.245116606,2468.645447,0.141187165, J,7
9859,214755196,1,0.490054393,2468.686885,0.274579569, J,7
9860,214755928,1,1.961710216,2468.62911,1.080139883, J,7
9861,214756881,1,0.245116636,2468.645408,0.141187182, J,7
9862,214756976,1,0.255380571,2468.595929,0.147099209, J,7
9863,214760731,1,2.696642302,2469.364646,0.921575913, J,7
9864,214762139,1,1.961708637,2468.874947,0.937491447, J,7
9865,214762524,1,0.245116726,2468.645377,0.141187234, J,7
9866,214767361,1,0.245116606,2468.645493,0.141187165, J,7
9867,214768209,1,22.28344745,2482.94643,1.579826506, J,7
9868,214770868,1,35.24035688,2482.910102,1.915685042, J,7
9869,214772698,1,25.76496708,2482.373711,2.063492684, J,7
9870,214773237,1,0.245116606,2468.645446,0.141187165, J,7
9871,214773804,1,29.1676492,2492.666497,1.560102434, J,7
9872,214777964,1,22.56482,2472.641785,16.54344441, J,7
9873,214778560,1,8.923547303,2477.243666,13.87895173, J,7
9874,214778855,1,0.245116606,2468.645498,0.141187165, J,7
9875,214779416,1,0.245116726,2468.64539,0.141187234, J,7
9876,214780504,1,0.245116606,2468.645481,0.141187165, J,7
9877,214784157,1,33.27657858,2488.553617,1.786941978, J,7
9878,214785326,1,12.22685758,2472.717039,1.308798547, J,7
9879,214785362,1,0.118102737,2468.520027,0.25, J,7
9880,214785795,1,8.232236895,2472.4758,4.5982176, E,7
9881,214786853,1,0.245116606,2468.645442,0.141187165, J,7
9882,214787262,1,8.239476116,2469.051035,1.5774745, C,7
9883,214787595,1,11.78117666,2471.135003,1.3832893, C,7
9884,214788014,1,0.245154873,2468.635713,0.141209207, J,7
9885,214788128,1,0.245116726,2468.645377,0.141187234, J,7
9886,214788609,1,39.1396626,2494.705463,2.701089022, J,7
9887,214790867,1,0.245116636,2468.66502,0.141187182, J,7
9888,214790910,1,5.880744504,2473.095108,0.48262666, J,7
9889,214793072,1,12.05292834,2473.622476,1.492760212, J,7
9890,214795182,1,0.245116726,2468.645396,0.141187234, J,7
9891,214797116,1,0.245269734,2468.608894,0.289836631, J,7
9892,214799621,1,0.467182716,2468.847772,1.3883519, C,7
9893,214800331,1,19.7968051,2487.776139,13.77634935, J,7
9894,214800402,1,28.44351366,2493.157727,0.25, J,7
9895,214801578,1,0.245116606,2468.645479,0.141187165, J,7
9896,214801740,1,0.245116606,2468.645469,0.141187165, J,7
9897,214802000,1,32.76211145,2494.774554,8.905316652, J,7
9898,214802589,1,5.886027468,2468.634295,0.490854903, J,7
9899,214803146,1,3.91816187,2471.140002,2.313999882, J,7
9900,214803188,1,0.245231219,2468.617064,0.404286819, J,7
9901,214803302,1,5.904615958,2474.363865,0.908740494, J,7
9902,214804061,1,36.78655143,2482.916604,1.396625579, J,7
9903,214804563,1,19.3887505,2473.250192,1.549603683, J,7
9904,214807275,1,0.245116726,2468.6454,0.141187234, J,7
9905,214807561,1,0.245116636,2468.645417,0.141187182, J,7
9906,214807583,1,0.245116606,2468.645445,0.141187165, J,7
9907,214810175,1,0.49015063,2468.67734,0.282326763, J,7
9908,214812014,1,17.63269611,2484.846191,1.814031085, J,7
9909,214813064,1,3.92277553,2471.122109,0.517080747, J,7
9910,214813431,1,0.245116606,2468.645503,0.141187165, J,7
9911,214814371,1,15.68443317,2475.051685,0.25, J,7
9912,214816337,1,0.245116726,2468.645387,0.141187234, J,7
9913,214818059,1,13.72188736,2478.971841,0.510269309, J,7
9914,214821115,1,0.255380571,2468.595942,0.147099209, J,7
9915,214824346,1,0.510861016,2468.677521,0.488691199, J,7
9916,214824985,1,0.255380571,2468.595931,0.147099209, J,7
9917,214827003,1,13.07198239,2472.960412,12.52498691, J,7
9918,214827660,1,0.245193154,2468.625887,0.141231256, J,7
9919,214829645,1,27.20152513,2473.115257,1.832812416, J,7
9920,214829787,1,0.245116606,2468.665081,0.141187165, J,7
9921,214829886,1,8.081019731,2473.110818,1.111862916, J,7
9922,214834031,1,1.352358905,2469.553436,2.564939492, E,7
9923,214834488,1,0.245116606,2468.645474,0.141187165, J,7
9924,214835885,1,0.490054659,2468.686843,0.275092641, J,7
9925,214835894,1,0.245154902,2468.635634,0.141209224, J,7
9926,214844790,1,27.30393103,2494.707537,1.780967405, J,7
9927,214845997,1,0.245116726,2468.645403,0.141187234, J,7
9928,214846096,1,0.245155028,2468.628636,0.589627671, J,7
9929,214849994,1,1.968459369,2468.90692,0.626577587, J,7
9930,214851703,1,0.245116726,2468.64538,0.141187234, J,7
9931,214853156,1,8.085038934,2473.101427,0.358341792, J,7
9932,214853894,1,0.245116589,2468.642882,0.286776623, J,7
9933,214856668,1,0.245231453,2468.61361,0.279276668, J,7
9934,214857178,1,0.245116606,2468.665088,0.141187165, J,7
9935,214858000,1,33.29232642,2488.556449,1.838066313, J,7
9936,214860030,1,27.05075043,2488.64181,5.596241107, E,7
9937,214862113,1,0.245116726,2468.645412,0.141187234, J,7
9938,214862236,1,0.245116606,2468.645495,0.141187165, J,7
9939,214863310,1,21.62453619,2478.579732,1.770603718, J,7
9940,214863852,1,27.93130507,2489.167587,11.1438009, J,7
9941,214864239,1,23.54909063,2474.743314,0.546725007, J,7
9942,214864897,1,25.63252075,2489.182261,10.68383898, J,7
9943,214866159,1,1.9598772,2469.157826,0.848115939, J,7
9944,214867718,1,36.78680337,2482.894319,1.12413872, J,7
9945,214869430,1,0.142938355,2468.489004,0.251878664, J,7
9946,214870223,1,9.78800186,2473.137823,1.144128295, J,7
9947,214870242,1,15.68429695,2475.052316,0.25, J,7
9948,214872041,1,30.89458542,2490.946558,2.550529674, J,7
9949,214872387,1,18.7774708,2486.234403,12.94292024, J,7
9950,214874618,1,26.4606354,2473.096086,1.227153813, J,7
9951,214875269,1,0.245116636,2468.66505,0.141187182, J,7
9952,214876604,1,17.6555943,2484.82064,0.2854802, J,7
9953,214877649,1,0.245155163,2468.631158,0.665952104, J,7
9954,214878187,1,0.245116479,2468.641614,0.317126798, J,7
9955,214878587,1,33.27544417,2488.553316,2.954542111, J,7
9956,214879852,1,10.29007141,2476.026828,1.698047635, J,7
9957,214881129,1,0.245231383,2468.618868,0.289116652, J,7
9958,214882668,1,0.245116606,2468.645463,0.141187165, J,7
9959,214883875,1,0.255380571,2468.595966,0.147099209, J,7
9960,214885431,1,1.961094558,2469.119882,1.04893581, J,7
9961,214887048,1,3.919699388,2471.132067,1.691116083, J,7
9962,214888033,1,7.458618267,2473.878658,2.0813461, C,7
9963,214889119,1,32.10089755,2494.74468,6.69356169, J,7
9964,214890634,1,0.245116636,2468.645426,0.141187182, J,7
9965,214896052,1,0.24526964,2468.610292,0.334574006, J,7
9966,214896061,1,0.195866516,2468.642132,0.78904936, C,7
9967,214896932,1,0.245116606,2468.645472,0.141187165, J,7
9968,214897573,1,9.803717304,2473.123112,0.468671503, J,7
9969,214897863,1,0.245116606,2468.64547,0.141187165, J,7
9970,214898046,1,1.343900935,2469.380219,5.474672112, J,7
9971,214899596,1,0.245116606,2468.665118,0.141187165, J,7
9972,214899679,1,1.093685276,2468.903674,3.6977813, C,7
9973,214900018,1,0.528521478,2468.61291,3.554695683, J,7
9974,214901089,1,16.16357585,2473.122257,0.787621205, J,7
9975,214904394,1,0.245116606,2468.645489,0.141187165, J,7
9976,214905279,1,0.245154893,2468.625899,0.703508261, J,7
9977,214905750,1,27.15901716,2494.694886,0.648900072, J,7
9978,214906213,1,0.24515515,2468.630409,0.627052703, J,7
9979,214909473,1,0.245116606,2468.645464,0.141187165, J,7
9980,214910905,1,0.245116606,2468.665096,0.141187165, J,7
9981,214910932,1,5.656337326,2473.117778,1.24945324, J,7
9982,214911509,1,0.245116726,2468.64539,0.141187234, J,7
9983,214912339,1,0.245231554,2468.616039,0.141253375, J,7
9984,214913587,1,3.922771928,2471.116539,0.268025809, J,7
9985,214914644,1,0.245155235,2468.630621,0.659119924, J,7
9986,214917048,1,13.97048547,2479.4484,1.008296362, J,7
9987,214917605,1,0.245231536,2468.613376,0.291210416, J,7
9988,214922978,1,13.729887,2478.960405,0.251470272, J,7
9989,214925228,1,1.961712078,2468.875117,0.94912431, J,7
9990,214926624,1,15.68478606,2475.052726,0.25, J,7
9991,214927448,1,0.245116606,2468.645501,0.141187165, J,7
9992,214929653,1,6.375301618,2470.118409,0.72370534, J,7
9993,214935973,1,0.245116726,2468.645382,0.141187234, J,7
9994,214936080,1,0.245116636,2468.645428,0.141187182, J,7
9995,214936470,1,31.72542362,2495.753262,1.869339385, J,7
9996,214937372,1,0.245116606,2468.645469,0.141187165, J,7
9997,214940119,1,30.88357489,2490.951878,2.489051571, J,7
9998,214943152,1,38.9087112,2482.926853,2.432842767, J,7
9999,214945206,1,0.245116726,2468.645418,0.141187234, J,7
10000,214945305,1,1.958651602,2469.188182,0.939154315, J,7
10001,214946876,1,0.245231554,2468.61603,0.141253375, J,7
10002,214951576,1,0.245116726,2468.665014,0.141187234, J,7
10003,214952602,1,29.82662295,2490.278464,2.049546813, J,7
10004,214952951,1,0.245116726,2468.645416,0.141187234, J,7
10005,214953320,1,0.736155912,2469.061048,2.2368503, E,7
10006,214953343,1,0.245116636,2468.645436,0.141187182, J,7
10007,214954235,1,0.736729381,2469.033738,2.913906, E,7
10008,214955479,1,0.245116726,2468.645404,0.141187234, J,7
10009,214956445,1,0.245116726,2468.645409,0.141187234, J,7
10010,214956904,1,0.245154992,2468.635603,0.141209275, J,7
10011,214956941,1,0.735463904,2468.639194,0.358688428, J,7
10012,214957356,1,0.245116636,2468.64543,0.141187182, J,7
10013,214961434,1,0.245116726,2468.645416,0.141187234, J,7
10014,214963500,1,27.26390977,2494.781446,3.499635867, J,7
10015,214964279,1,9.793248604,2473.131247,0.872962242, J,7
10016,214965346,1,34.90181593,2486.720071,2.137013628, J,7
10017,214966173,1,38.90822413,2482.928823,1.693183328, J,7
10018,214966299,1,9.808920174,2473.124943,0.507853999, J,7
10019,214970491,1,0.245116726,2468.645387,0.141187234, J,7
10020,214970619,1,3.921236591,2471.114142,1.051166306, J,7
10021,214971949,1,0.245116726,2468.645413,0.141187234, J,7
10022,214972384,1,0.245231554,2468.616032,0.141253375, J,7
10023,214973054,1,0.245116636,2468.645446,0.141187182, J,7
10024,214977619,1,20.73321233,2473.565286,15.20666542, J,7
10025,214981595,1,0.24523146,2468.613854,0.28971789, J,7
10026,214983069,1,0.245116636,2468.645432,0.141187182, J,7
10027,214984195,1,10.25715001,2476.215114,0.985428637, J,7
10028,214984368,1,0.263393043,2468.58625,1.3922296, C,7
10029,214984995,1,0.245231435,2468.616137,0.141253306, J,7
10030,214986049,1,0.245154873,2468.635692,0.141209207, J,7
10031,214986516,1,0.245116606,2468.645515,0.141187165, J,7
10032,214989463,1,0.245116726,2468.6454,0.141187234, J,7
10033,214989781,1,27.45008121,2494.392957,1.6953505, J,7
10034,214991787,1,7.7582876,2475.462107,4.911118854, J,7
10035,214993478,1,0.245116726,2468.645417,0.141187234, J,7
10036,214993953,1,0.245116726,2468.645393,0.141187234, J,7
10037,214995513,1,0.245116726,2468.645431,0.141187234, J,7
10038,214996188,1,0.746926301,2469.019702,4.556004043, J,7
10039,214996466,1,0.245116636,2468.645443,0.141187182, J,7
10040,214996521,1,0.245116726,2468.645401,0.141187234, J,7
10041,214996860,1,1.961100098,2469.124384,0.816226697, J,7
10042,214997001,1,0.245116606,2468.665081,0.141187165, J,7
10043,214997033,1,0.245116636,2468.645436,0.141187182, J,7
10044,214998343,1,0.245116577,2468.645631,0.141187148, J,7
10045,214998748,1,0.245116606,2468.665076,0.141187165, J,7
10046,214999688,1,27.44791269,2494.391983,1.877133661, J,7
10047,214999857,1,21.51686981,2473.236287,4.341859775, J,7
10048,215002187,1,0.245116577,2468.645539,0.141187148, J,7
10049,215002639,1,36.69659543,2494.466668,11.13340371, J,7
10050,215003555,1,16.65155305,2468.710774,1.714101588, J,7
10051,215004369,1,1.25341012,2468.575881,5.438190183, J,7
10052,215005097,1,13.72986362,2478.961885,0.25, J,7
10053,215006356,1,0.245231651,2468.614886,0.330730361, J,7
